payment_id,order_id,payment_method,payment_status,payment_amount
P03028,O03028,Cash,Completed,698.66
P03029,O03029,Credit Card,Completed,1703.94
P03030,O03030,UPI,Completed,1806.94
P03031,O03031,Credit Card,Completed,630.46
P03032,O03032,Credit Card,Completed,143.74
P03033,O03033,Debit Card,Completed,1733.56
P03034,O03034,UPI,Completed,816.47
P03035,O03035,UPI,Completed,725.98
P03036,O03036,UPI,Completed,759.3
P03037,O03037,UPI,Completed,889.82
P03038,O03038,UPI,Completed,818.71
P03039,O03039,UPI,Completed,1176.22
P03040,O03040,UPI,Completed,249.99
P03041,O03041,Debit Card,Completed,1945.93
P03042,O03042,UPI,Completed,1879.26
P03043,O03043,UPI,Completed,1875.37
P03044,O03044,UPI,Completed,1770.63
P03045,O03045,Credit Card,Failed,1354.62
P03046,O03046,UPI,Completed,520.11
P03047,O03047,UPI,Completed,194.02
P03048,O03048,UPI,Completed,288.71
P03049,O03049,UPI,Completed,715.59
P03050,O03050,Credit Card,Completed,1057.38
P03051,O03051,UPI,Completed,1987.18
P03052,O03052,UPI,Completed,927.34
P03053,O03053,Debit Card,Completed,1096.83
P03054,O03054,UPI,Completed,1420.8
P03055,O03055,UPI,Completed,443.39
P03056,O03056,UPI,Completed,1872.37
P03057,O03057,Credit Card,Completed,1105.17
P03058,O03058,Debit Card,Failed,624.89
P03059,O03059,Debit Card,Completed,1876.71
P03060,O03060,Debit Card,Completed,1288.36
P03061,O03061,Credit Card,Completed,1019.01
P03062,O03062,UPI,Completed,1202.3
P03063,O03063,Credit Card,Completed,1521.77
P03064,O03064,UPI,Completed,393.62
P03065,O03065,UPI,Completed,1743.18
P03066,O03066,Cash,Completed,1923.06
P03067,O03067,UPI,Completed,1177.3
P03068,O03068,Credit Card,Completed,1396.31
P03069,O03069,Cash,Completed,1733.68
P03070,O03070,Debit Card,Completed,812.14
P03071,O03071,UPI,Completed,1986.38
P03072,O03072,UPI,Completed,1392.95
P03073,O03073,Credit Card,Completed,905.6
P03074,O03074,Credit Card,Completed,1386.94
P03075,O03075,Cash,Completed,1091.19
P03076,O03076,UPI,Completed,312.12
P03077,O03077,Cash,Completed,1612.14
P03078,O03078,Debit Card,Completed,1172.31
P03079,O03079,Credit Card,Completed,1612.11
P03080,O03080,Debit Card,Completed,394.33
P03081,O03081,UPI,Completed,1122.88
P03082,O03082,UPI,Completed,1556.59
P03083,O03083,Debit Card,Completed,1977.78
P03084,O03084,UPI,Failed,1780.35
P03085,O03085,UPI,Completed,1742.26
P03086,O03086,Debit Card,Completed,570.17
P03087,O03087,Cash,Completed,1692.17
P03088,O03088,UPI,Completed,421.63
P03089,O03089,Debit Card,Completed,476.4
P03090,O03090,UPI,Completed,309.22
P03091,O03091,UPI,Completed,1729.43
P03092,O03092,UPI,Completed,305.68
P03093,O03093,UPI,Completed,362.41
P03094,O03094,UPI,Completed,567.19
P03095,O03095,UPI,Completed,1188.06
P03096,O03096,Credit Card,Completed,1772.34
P03097,O03097,Cash,Completed,894.63
P03098,O03098,Debit Card,Completed,1137.94
P03099,O03099,Credit Card,Completed,416.33
P03100,O03100,Cash,Completed,605.3
P03101,O03101,UPI,Completed,354.46
P03102,O03102,UPI,Completed,878.85
P03103,O03103,UPI,Failed,1221.64
P03104,O03104,UPI,Completed,639.64
P03105,O03105,Debit Card,Completed,1707.39
P03106,O03106,UPI,Completed,1964.35
P03107,O03107,Debit Card,Completed,328.29
P03108,O03108,Credit Card,Completed,133.93
P03109,O03109,Credit Card,Completed,1600.58
P03110,O03110,UPI,Completed,462.22
P03111,O03111,UPI,Completed,770.98
P03112,O03112,UPI,Completed,849.04
P03113,O03113,UPI,Completed,1841.54
P03114,O03114,Cash,Completed,1351.79
P03115,O03115,Cash,Completed,177.16
P03116,O03116,UPI,Completed,128.14
P03117,O03117,Credit Card,Completed,479.18
P03118,O03118,UPI,Completed,704.53
P03119,O03119,Credit Card,Completed,1020.6
P03120,O03120,Credit Card,Completed,1691.89
P03121,O03121,UPI,Completed,698.15
P03122,O03122,UPI,Completed,815.42
P03123,O03123,Credit Card,Completed,725.74
P03124,O03124,UPI,Failed,117.03
P03125,O03125,Debit Card,Completed,1914.88
P03126,O03126,UPI,Failed,364.09
P03127,O03127,Debit Card,Completed,646.57
P03128,O03128,UPI,Completed,345.68
P03129,O03129,UPI,Completed,1032.03
P03130,O03130,Debit Card,Completed,1871.12
P03131,O03131,UPI,Completed,291.33
P03132,O03132,Debit Card,Completed,937.7
P03133,O03133,Credit Card,Completed,142.51
P03134,O03134,Credit Card,Completed,1564.71
P03135,O03135,UPI,Completed,1318.33
P03136,O03136,Credit Card,Completed,1429.43
P03137,O03137,Debit Card,Completed,997.44
P03138,O03138,Credit Card,Completed,1824.5
P03139,O03139,UPI,Failed,878.16
P03140,O03140,UPI,Completed,1076.76
P03141,O03141,Cash,Completed,1421.05
P03142,O03142,Cash,Completed,1089.07
P03143,O03143,Debit Card,Completed,459.74
P03144,O03144,UPI,Completed,702.43
P03145,O03145,Credit Card,Completed,275.36
P03146,O03146,UPI,Completed,921.97
P03147,O03147,Credit Card,Completed,1257.84
P03148,O03148,UPI,Completed,325.21
P03149,O03149,Debit Card,Completed,1298.12
P03150,O03150,Credit Card,Completed,1796.46
P03151,O03151,UPI,Completed,741.68
P03152,O03152,Credit Card,Completed,521.86
P03153,O03153,Credit Card,Completed,1796.71
P03154,O03154,Credit Card,Completed,1414.7
P03155,O03155,UPI,Completed,300.25
P03156,O03156,UPI,Completed,875.41
P03157,O03157,UPI,Completed,1380.77
P03158,O03158,UPI,Completed,1191.33
P03159,O03159,UPI,Completed,1275.24
P03160,O03160,UPI,Completed,1177.56
P03161,O03161,UPI,Completed,1616.32
P03162,O03162,Debit Card,Completed,708.81
P03163,O03163,UPI,Completed,1446.08
P03164,O03164,UPI,Completed,1983.05
P03165,O03165,UPI,Completed,840.92
P03166,O03166,UPI,Completed,1602.99
P03167,O03167,UPI,Completed,567.61
P03168,O03168,Debit Card,Completed,635.6
P03169,O03169,Debit Card,Completed,1876.24
P03170,O03170,UPI,Completed,149.28
P03171,O03171,Cash,Failed,513.11
P03172,O03172,UPI,Completed,1017.55
P03173,O03173,Cash,Completed,863.51
P03174,O03174,Cash,Failed,1295.42
P03175,O03175,Cash,Completed,466.17
P03176,O03176,Credit Card,Completed,234.04
P03177,O03177,UPI,Completed,801.73
P03178,O03178,Credit Card,Completed,1096.27
P03179,O03179,Credit Card,Completed,1167.8
P03180,O03180,UPI,Completed,1242.84
P03181,O03181,Debit Card,Completed,1142.46
P03182,O03182,UPI,Completed,566.93
P03183,O03183,Debit Card,Completed,1552.64
P03184,O03184,Credit Card,Completed,266.78
P03185,O03185,Debit Card,Completed,476.87
P03186,O03186,UPI,Completed,1504.82
P03187,O03187,UPI,Completed,631.48
P03188,O03188,UPI,Completed,1037.6
P03189,O03189,Cash,Completed,721.68
P03190,O03190,UPI,Completed,1063.26
P03191,O03191,UPI,Completed,758.65
P03192,O03192,Credit Card,Completed,1989.0
P03193,O03193,Debit Card,Completed,779.21
P03194,O03194,Credit Card,Completed,1291.39
P03195,O03195,Debit Card,Completed,1787.85
P03196,O03196,Credit Card,Completed,1312.08
P03197,O03197,UPI,Refunded,1175.13
P03198,O03198,Credit Card,Completed,1181.54
P03199,O03199,Debit Card,Completed,1043.28
P03200,O03200,Credit Card,Completed,1634.4
P03201,O03201,Debit Card,Completed,195.81
P03202,O03202,Debit Card,Completed,1781.75
P03203,O03203,UPI,Completed,1213.96
P03204,O03204,Debit Card,Completed,1712.86
P03205,O03205,Credit Card,Completed,119.75
P03206,O03206,Cash,Completed,1751.63
P03207,O03207,UPI,Completed,328.26
P03208,O03208,Credit Card,Completed,1470.31
P03209,O03209,UPI,Completed,891.39
P03210,O03210,UPI,Completed,1394.04
P03211,O03211,Credit Card,Completed,1293.56
P03212,O03212,Credit Card,Failed,410.45
P03213,O03213,Debit Card,Completed,1077.77
P03214,O03214,Cash,Completed,626.74
P03215,O03215,Credit Card,Completed,1164.83
P03216,O03216,Debit Card,Completed,1502.21
P03217,O03217,Debit Card,Completed,254.39
P03218,O03218,UPI,Completed,1079.95
P03219,O03219,Credit Card,Completed,1273.5
P03220,O03220,Credit Card,Completed,661.2
P03221,O03221,UPI,Completed,1910.71
P03222,O03222,Credit Card,Completed,1088.58
P03223,O03223,Credit Card,Completed,446.78
P03224,O03224,UPI,Completed,304.8
P03225,O03225,Cash,Completed,1129.15
P03226,O03226,Debit Card,Completed,812.95
P03227,O03227,UPI,Completed,465.84
P03228,O03228,Debit Card,Completed,158.33
P03229,O03229,Credit Card,Completed,1176.54
P03230,O03230,Credit Card,Completed,1237.34
P03231,O03231,Credit Card,Completed,369.42
P03232,O03232,UPI,Refunded,1243.3
P03233,O03233,UPI,Completed,1908.75
P03234,O03234,UPI,Completed,1958.76
P03235,O03235,Debit Card,Failed,1788.14
P03236,O03236,UPI,Completed,1633.45
P03237,O03237,Credit Card,Completed,497.8
P03238,O03238,UPI,Completed,397.23
P03239,O03239,Credit Card,Completed,945.4
P03240,O03240,Credit Card,Completed,1277.3
P03241,O03241,Credit Card,Completed,1716.29
P03242,O03242,Credit Card,Completed,540.73
P03243,O03243,UPI,Completed,1011.33
P03244,O03244,Cash,Completed,1330.14
P03245,O03245,Cash,Completed,946.63
P03246,O03246,UPI,Completed,962.97
P03247,O03247,Debit Card,Failed,527.72
P03248,O03248,Debit Card,Completed,1974.66
P03249,O03249,Credit Card,Completed,1002.87
P03250,O03250,Debit Card,Completed,1112.21
P03251,O03251,Debit Card,Failed,515.26
P03252,O03252,Credit Card,Completed,1076.86
P03253,O03253,Credit Card,Completed,585.16
P03254,O03254,Credit Card,Completed,484.44
P03255,O03255,UPI,Completed,623.87
P03256,O03256,Cash,Completed,105.24
P03257,O03257,Debit Card,Completed,1183.29
P03258,O03258,Credit Card,Completed,836.21
P03259,O03259,Credit Card,Completed,1807.51
P03260,O03260,UPI,Refunded,177.34
P03261,O03261,Debit Card,Completed,182.08
P03262,O03262,Cash,Completed,1783.16
P03263,O03263,UPI,Completed,340.62
P03264,O03264,Debit Card,Completed,104.1
P03265,O03265,UPI,Completed,439.94
P03266,O03266,UPI,Completed,1665.36
P03267,O03267,Debit Card,Completed,1625.16
P03268,O03268,UPI,Completed,746.25
P03269,O03269,UPI,Completed,1369.26
P03270,O03270,Credit Card,Completed,1063.77
P03271,O03271,UPI,Completed,1819.0
P03272,O03272,UPI,Completed,207.2
P03273,O03273,UPI,Completed,1645.04
P03274,O03274,Debit Card,Completed,424.14
P03275,O03275,UPI,Completed,844.08
P03276,O03276,UPI,Completed,464.72
P03277,O03277,Cash,Completed,1434.97
P03278,O03278,UPI,Completed,1388.82
P03279,O03279,Debit Card,Completed,1141.01
P03280,O03280,Credit Card,Completed,1426.51
P03281,O03281,UPI,Completed,1315.17
P03282,O03282,UPI,Completed,1575.24
P03283,O03283,UPI,Completed,554.87
P03284,O03284,Credit Card,Completed,914.93
P03285,O03285,UPI,Completed,388.09
P03286,O03286,Credit Card,Completed,916.23
P03287,O03287,UPI,Completed,1433.21
P03288,O03288,UPI,Completed,1413.64
P03289,O03289,Credit Card,Failed,1447.91
P03290,O03290,UPI,Completed,686.66
P03291,O03291,Cash,Completed,1358.21
P03292,O03292,UPI,Completed,798.19
P03293,O03293,UPI,Completed,1894.53
P03294,O03294,UPI,Completed,752.4
P03295,O03295,Debit Card,Completed,1245.73
P03296,O03296,UPI,Completed,1525.28
P03297,O03297,Cash,Completed,1822.17
P03298,O03298,Credit Card,Completed,932.06
P03299,O03299,Credit Card,Completed,784.92
P03300,O03300,UPI,Completed,917.05
P03301,O03301,UPI,Completed,715.02
P03302,O03302,Cash,Completed,1342.46
P03303,O03303,UPI,Completed,1872.16
P03304,O03304,UPI,Completed,339.53
P03305,O03305,Credit Card,Completed,1165.75
P03306,O03306,UPI,Completed,1805.53
P03307,O03307,Debit Card,Completed,290.22
P03308,O03308,Credit Card,Completed,1038.34
P03309,O03309,Credit Card,Completed,1743.94
P03310,O03310,UPI,Failed,1810.86
P03311,O03311,UPI,Completed,1077.27
P03312,O03312,Debit Card,Completed,147.41
P03313,O03313,Credit Card,Completed,300.71
P03314,O03314,Credit Card,Completed,1214.76
P03315,O03315,UPI,Failed,335.33
P03316,O03316,Debit Card,Completed,383.89
P03317,O03317,UPI,Completed,1567.02
P03318,O03318,Debit Card,Completed,1526.31
P03319,O03319,UPI,Completed,1701.27
P03320,O03320,Debit Card,Completed,300.9
P03321,O03321,Cash,Completed,476.48
P03322,O03322,Credit Card,Completed,1682.63
P03323,O03323,Debit Card,Completed,1470.07
P03324,O03324,Credit Card,Completed,1631.32
P03325,O03325,UPI,Completed,1980.52
P03326,O03326,UPI,Completed,1742.42
P03327,O03327,Credit Card,Completed,1088.88
P03328,O03328,Cash,Completed,690.46
P03329,O03329,Cash,Completed,1182.39
P03330,O03330,UPI,Completed,1313.31
P03331,O03331,Debit Card,Completed,737.09
P03332,O03332,UPI,Completed,1564.78
P03333,O03333,Credit Card,Completed,276.23
P03334,O03334,Credit Card,Completed,1580.85
P03335,O03335,UPI,Completed,160.8
P03336,O03336,Debit Card,Completed,1046.14
P03337,O03337,Debit Card,Completed,1736.73
P03338,O03338,Debit Card,Completed,264.34
P03339,O03339,Credit Card,Completed,1083.7
P03340,O03340,UPI,Failed,402.84
P03341,O03341,Credit Card,Completed,1800.15
P03342,O03342,UPI,Completed,1681.46
P03343,O03343,Cash,Completed,1874.44
P03344,O03344,Credit Card,Completed,1762.47
P03345,O03345,UPI,Completed,1499.45
P03346,O03346,UPI,Completed,451.29
P03347,O03347,Credit Card,Completed,674.75
P03348,O03348,UPI,Completed,1044.02
P03349,O03349,UPI,Completed,1218.9
P03350,O03350,UPI,Completed,1586.15
P03351,O03351,Cash,Completed,531.22
P03352,O03352,UPI,Completed,343.73
P03353,O03353,UPI,Completed,1016.96
P03354,O03354,Debit Card,Completed,399.9
P03355,O03355,UPI,Completed,1418.1
P03356,O03356,Cash,Completed,1193.7
P03357,O03357,UPI,Completed,1508.1
P03358,O03358,UPI,Completed,220.53
P03359,O03359,Cash,Completed,1932.93
P03360,O03360,Debit Card,Completed,100.01
P03361,O03361,Credit Card,Completed,718.34
P03362,O03362,Debit Card,Completed,1391.31
P03363,O03363,Debit Card,Completed,185.77
P03364,O03364,UPI,Completed,258.36
P03365,O03365,Credit Card,Completed,245.69
P03366,O03366,UPI,Completed,1204.87
P03367,O03367,UPI,Failed,1802.26
P03368,O03368,UPI,Refunded,1155.33
P03369,O03369,Credit Card,Completed,1246.79
P03370,O03370,Debit Card,Completed,757.4
P03371,O03371,UPI,Completed,135.61
P03372,O03372,Credit Card,Completed,141.07
P03373,O03373,Credit Card,Completed,1787.79
P03374,O03374,Debit Card,Completed,294.89
P03375,O03375,UPI,Completed,1999.6
P03376,O03376,UPI,Completed,412.4
P03377,O03377,UPI,Completed,1381.81
P03378,O03378,UPI,Completed,1903.02
P03379,O03379,UPI,Completed,788.35
P03380,O03380,UPI,Completed,1495.42
P03381,O03381,UPI,Completed,766.63
P03382,O03382,Debit Card,Completed,679.39
P03383,O03383,UPI,Completed,483.43
P03384,O03384,UPI,Completed,1659.78
P03385,O03385,Credit Card,Completed,589.04
P03386,O03386,UPI,Completed,638.0
P03387,O03387,UPI,Completed,1998.04
P03388,O03388,UPI,Completed,721.89
P03389,O03389,Credit Card,Completed,903.27
P03390,O03390,Cash,Completed,1981.11
P03391,O03391,UPI,Failed,801.67
P03392,O03392,UPI,Completed,795.69
P03393,O03393,UPI,Completed,1672.66
P03394,O03394,Credit Card,Completed,692.67
P03395,O03395,Credit Card,Completed,544.19
P03396,O03396,Credit Card,Completed,904.1
P03397,O03397,Debit Card,Completed,1431.22
P03398,O03398,UPI,Completed,182.16
P03399,O03399,UPI,Completed,810.44
P03400,O03400,Credit Card,Failed,757.87
P03401,O03401,Debit Card,Failed,565.15
P03402,O03402,UPI,Completed,1343.15
P03403,O03403,Credit Card,Completed,650.98
P03404,O03404,UPI,Completed,1252.79
P03405,O03405,Debit Card,Completed,1058.24
P03406,O03406,Credit Card,Completed,512.66
P03407,O03407,UPI,Completed,606.48
P03408,O03408,UPI,Completed,424.14
P03409,O03409,UPI,Completed,207.6
P03410,O03410,UPI,Completed,1276.46
P03411,O03411,Debit Card,Completed,1378.3
P03412,O03412,Debit Card,Completed,415.4
P03413,O03413,UPI,Completed,1269.25
P03414,O03414,Credit Card,Completed,1965.96
P03415,O03415,UPI,Completed,241.36
P03416,O03416,Debit Card,Completed,1031.7
P03417,O03417,Cash,Completed,1492.77
P03418,O03418,Credit Card,Completed,187.42
P03419,O03419,UPI,Completed,1578.72
P03420,O03420,UPI,Completed,1961.07
P03421,O03421,Credit Card,Completed,268.13
P03422,O03422,UPI,Completed,1662.24
P03423,O03423,Cash,Completed,819.3
P03424,O03424,UPI,Completed,373.82
P03425,O03425,Credit Card,Completed,1037.07
P03426,O03426,Cash,Completed,235.89
P03427,O03427,UPI,Completed,1091.99
P03428,O03428,UPI,Completed,136.78
P03429,O03429,Debit Card,Completed,1484.36
P03430,O03430,UPI,Completed,1027.14
P03431,O03431,UPI,Completed,971.99
P03432,O03432,Credit Card,Completed,472.76
P03433,O03433,UPI,Completed,786.4
P03434,O03434,UPI,Completed,445.55
P03435,O03435,UPI,Completed,1497.24
P03436,O03436,UPI,Completed,478.15
P03437,O03437,UPI,Completed,1271.83
P03438,O03438,UPI,Completed,631.25
P03439,O03439,UPI,Failed,1348.27
P03440,O03440,Credit Card,Completed,1126.86
P03441,O03441,UPI,Failed,904.53
P03442,O03442,UPI,Failed,1378.7
P03443,O03443,Credit Card,Completed,889.87
P03444,O03444,UPI,Completed,1660.6
P03445,O03445,Cash,Completed,1486.24
P03446,O03446,Debit Card,Failed,1127.21
P03447,O03447,Credit Card,Completed,1766.42
P03448,O03448,UPI,Completed,1674.84
P03449,O03449,UPI,Completed,1110.49
P03450,O03450,Debit Card,Failed,230.05
P03451,O03451,UPI,Completed,1175.39
P03452,O03452,UPI,Completed,774.99
P03453,O03453,UPI,Completed,1126.21
P03454,O03454,Credit Card,Completed,1329.55
P03455,O03455,UPI,Completed,1325.19
P03456,O03456,Credit Card,Completed,1379.7
P03457,O03457,Debit Card,Completed,1390.61
P03458,O03458,Credit Card,Completed,307.63
P03459,O03459,Debit Card,Completed,464.25
P03460,O03460,UPI,Completed,1298.03
P03461,O03461,Debit Card,Completed,875.53
P03462,O03462,UPI,Completed,1549.42
P03463,O03463,Credit Card,Completed,337.33
P03464,O03464,Credit Card,Completed,463.89
P03465,O03465,UPI,Completed,1161.08
P03466,O03466,UPI,Completed,1051.42
P03467,O03467,UPI,Completed,606.15
P03468,O03468,UPI,Completed,875.85
P03469,O03469,Credit Card,Completed,166.46
P03470,O03470,UPI,Completed,170.37
P03471,O03471,UPI,Completed,280.36
P03472,O03472,Credit Card,Completed,1195.91
P03473,O03473,Debit Card,Completed,1741.06
P03474,O03474,Credit Card,Completed,594.42
P03475,O03475,Cash,Completed,164.49
P03476,O03476,UPI,Completed,1446.39
P03477,O03477,UPI,Completed,1725.17
P03478,O03478,Credit Card,Completed,362.53
P03479,O03479,UPI,Completed,832.92
P03480,O03480,Credit Card,Completed,401.6
P03481,O03481,UPI,Completed,302.08
P03482,O03482,UPI,Completed,1331.52
P03483,O03483,Credit Card,Failed,1938.32
P03484,O03484,Cash,Completed,1388.51
P03485,O03485,UPI,Completed,1971.15
P03486,O03486,UPI,Completed,925.35
P03487,O03487,UPI,Completed,1805.95
P03488,O03488,UPI,Completed,489.66
P03489,O03489,UPI,Completed,324.02
P03490,O03490,Debit Card,Completed,1434.79
P03491,O03491,Debit Card,Completed,805.68
P03492,O03492,Cash,Completed,703.61
P03493,O03493,Credit Card,Completed,1375.43
P03494,O03494,Cash,Completed,733.62
P03495,O03495,Cash,Completed,1187.86
P03496,O03496,Credit Card,Completed,668.96
P03497,O03497,UPI,Completed,1589.14
P03498,O03498,UPI,Completed,693.54
P03499,O03499,Credit Card,Completed,1116.49
P03500,O03500,Debit Card,Completed,144.03
P03501,O03501,Debit Card,Completed,1604.29
P03502,O03502,UPI,Completed,1278.64
P03503,O03503,Cash,Completed,465.25
P03504,O03504,UPI,Completed,509.21
P03505,O03505,Debit Card,Completed,598.74
P03506,O03506,Debit Card,Completed,1195.41
P03507,O03507,Cash,Completed,1141.8
P03508,O03508,UPI,Completed,620.34
P03509,O03509,UPI,Completed,1418.72
P03510,O03510,UPI,Completed,1789.18
P03511,O03511,UPI,Completed,182.68
P03512,O03512,Credit Card,Completed,892.67
P03513,O03513,Debit Card,Completed,1227.69
P03514,O03514,Debit Card,Completed,1214.23
P03515,O03515,Debit Card,Completed,137.12
P03516,O03516,Debit Card,Completed,500.08
P03517,O03517,Credit Card,Failed,217.48
P03518,O03518,Debit Card,Completed,1181.03
P03519,O03519,Credit Card,Completed,1326.24
P03520,O03520,UPI,Completed,403.51
P03521,O03521,Debit Card,Completed,732.72
P03522,O03522,Debit Card,Completed,726.63
P03523,O03523,UPI,Completed,1657.62
P03524,O03524,Cash,Completed,469.85
P03525,O03525,UPI,Completed,1141.8
P03526,O03526,Credit Card,Completed,1587.58
P03527,O03527,UPI,Completed,1676.2
P03528,O03528,UPI,Completed,1366.48
P03529,O03529,UPI,Completed,669.1
P03530,O03530,UPI,Completed,1663.79
P03531,O03531,Credit Card,Refunded,1510.12
P03532,O03532,UPI,Completed,1438.49
P03533,O03533,UPI,Failed,227.94
P03534,O03534,Credit Card,Completed,182.2
P03535,O03535,UPI,Completed,1421.19
P03536,O03536,Debit Card,Completed,1895.11
P03537,O03537,UPI,Completed,1570.08
P03538,O03538,Cash,Completed,1679.8
P03539,O03539,Debit Card,Completed,1135.47
P03540,O03540,UPI,Completed,678.71
