order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status
O02110,C01439,R0056,2025-02-14 04:00:00,713.58,3,Clear,Medium,Cancelled
O02111,C00646,R0018,2025-03-12 07:00:00,883.59,2,Rainy,Low,Completed
O02112,C01291,R0025,2025-03-08 15:00:00,1448.04,1,Clear,Low,Completed
O02113,C01357,R0048,2025-01-03 21:00:00,1081.91,5,Cloudy,Low,Completed
O02114,C01023,R0084,2025-01-07 09:00:00,113.83,5,Cloudy,Low,Cancelled
O02115,C01804,R0031,2025-03-02 21:00:00,1852.42,5,Clear,Medium,Completed
O02116,C00450,R0030,2025-03-26 03:00:00,225.39,4,Rainy,Medium,Completed
O02117,C00565,R0080,2025-02-15 17:00:00,1883.38,5,Clear,Low,Completed
O02118,C01635,R0066,2025-01-24 18:00:00,153.49,5,Clear,Low,Completed
O02119,C01271,R0081,2025-01-07 04:00:00,1564.86,3,Clear,Medium,Completed
O02120,C01060,R0010,2025-03-27 17:00:00,1115.88,3,Rainy,Medium,Completed
O02121,C01425,R0071,2025-03-29 21:00:00,1060.88,6,Clear,Low,Completed
O02122,C00028,R0059,2025-02-28 19:00:00,238.28,3,Cloudy,Medium,Completed
O02123,C00220,R0051,2025-03-21 22:00:00,553.62,4,Clear,Low,Cancelled
O02124,C00406,R0009,2025-02-02 05:00:00,1577.34,6,Cloudy,Medium,Completed
O02125,C01638,R0054,2025-03-15 01:00:00,1793.39,6,Cloudy,Low,Completed
O02126,C01799,R0062,2025-03-19 23:00:00,1105.33,5,Clear,Low,Completed
O02127,C00271,R0081,2025-03-07 13:00:00,771.35,4,Clear,Low,Completed
O02128,C01760,R0009,2025-03-13 08:00:00,213.89,4,Clear,Medium,Completed
O02129,C01675,R0009,2025-02-26 00:00:00,1396.14,4,Rainy,Medium,Completed
O02130,C00792,R0024,2025-02-16 02:00:00,629.05,4,Rainy,Low,Completed
O02131,C01535,R0039,2025-01-01 16:00:00,204.53,4,Clear,Medium,Completed
O02132,C00963,R0075,2025-03-12 11:00:00,1365.12,4,Rainy,High,Completed
O02133,C01310,R0008,2025-01-25 06:00:00,1022.87,6,Clear,Low,Completed
O02134,C01478,R0025,2025-01-11 14:00:00,122.73,5,Clear,Medium,Completed
O02135,C01786,R0066,2025-01-24 08:00:00,310.76,3,Clear,Medium,Completed
O02136,C00834,R0010,2025-02-28 23:00:00,1428.48,6,Cloudy,Low,Completed
O02137,C00317,R0024,2025-01-14 07:00:00,220.98,2,Clear,Medium,Cancelled
O02138,C01614,R0080,2025-01-10 03:00:00,1745.33,2,Clear,Medium,Completed
O02139,C01321,R0083,2025-01-30 02:00:00,691.52,2,Rainy,Medium,Completed
O02140,C00338,R0059,2025-03-01 21:00:00,268.47,1,Rainy,High,Completed
O02141,C01331,R0031,2025-01-02 07:00:00,1543.54,3,Clear,Medium,Completed
O02142,C01452,R0011,2025-01-30 18:00:00,1096.41,5,Cloudy,Medium,Completed
O02143,C00351,R0006,2025-02-13 07:00:00,682.62,4,Clear,Medium,Completed
O02144,C00511,R0070,2025-01-18 00:00:00,871.59,2,Clear,High,Completed
O02145,C00525,R0032,2025-02-08 23:00:00,140.68,3,Clear,Medium,Completed
O02146,C01882,R0039,2025-02-16 23:00:00,1359.13,5,Clear,Medium,Completed
O02147,C00492,R0048,2025-02-25 20:00:00,794.97,2,Clear,Medium,Cancelled
O02148,C01932,R0013,2025-01-30 10:00:00,1456.67,3,Clear,Medium,Completed
O02149,C01618,R0059,2025-02-02 14:00:00,1293.53,6,Clear,Medium,Completed
O02150,C00009,R0067,2025-02-20 04:00:00,1337.38,5,Clear,High,Completed
O02151,C01521,R0056,2025-02-19 02:00:00,1606.5,6,Clear,High,Completed
O02152,C01749,R0041,2025-02-22 10:00:00,1299.2,3,Clear,Medium,Completed
O02153,C01584,R0056,2025-01-07 20:00:00,895.58,4,Rainy,High,Completed
O02154,C00561,R0035,2025-01-09 20:00:00,840.86,3,Clear,High,Completed
O02155,C01845,R0038,2025-03-23 04:00:00,327.21,3,Cloudy,High,Completed
O02156,C00440,R0081,2025-02-01 21:00:00,1580.94,1,Clear,Low,Completed
O02157,C01576,R0067,2025-02-20 01:00:00,1546.11,4,Clear,Low,Completed
O02158,C01899,R0034,2025-03-17 19:00:00,567.97,6,Clear,Medium,Completed
O02159,C00792,R0076,2025-01-27 20:00:00,1739.1,3,Rainy,Medium,Completed
O02160,C01762,R0088,2025-03-11 04:00:00,1219.11,4,Clear,Medium,Completed
O02161,C01992,R0070,2025-03-19 07:00:00,1009.51,3,Rainy,Medium,Cancelled
O02162,C01132,R0011,2025-01-06 06:00:00,133.24,4,Cloudy,Medium,Completed
O02163,C01269,R0027,2025-01-16 16:00:00,827.21,5,Rainy,Medium,Completed
O02164,C01279,R0048,2025-01-10 08:00:00,1317.27,2,Rainy,Medium,Completed
O02165,C00033,R0024,2025-01-21 16:00:00,270.52,1,Rainy,Low,Completed
O02166,C01047,R0018,2025-03-26 00:00:00,973.18,2,Clear,High,Completed
O02167,C00845,R0027,2025-01-20 16:00:00,1987.53,3,Clear,Medium,Completed
O02168,C00566,R0054,2025-03-20 16:00:00,1461.42,3,Clear,Low,Completed
O02169,C01845,R0055,2025-02-18 08:00:00,1139.05,5,Cloudy,Medium,Completed
O02170,C00049,R0021,2025-01-10 00:00:00,1112.76,3,Cloudy,Medium,Completed
O02171,C00462,R0059,2025-01-09 03:00:00,183.15,6,Clear,Medium,Completed
O02172,C00590,R0034,2025-01-16 05:00:00,1918.9,4,Cloudy,Medium,Completed
O02173,C00336,R0097,2025-03-06 15:00:00,1863.54,6,Clear,Low,Completed
O02174,C01969,R0058,2025-03-06 12:00:00,1396.57,2,Clear,Medium,Cancelled
O02175,C01382,R0048,2025-01-09 21:00:00,288.12,3,Cloudy,Medium,Completed
O02176,C01146,R0054,2025-01-05 22:00:00,494.88,5,Rainy,Low,Completed
O02177,C01468,R0018,2025-03-13 12:00:00,449.43,1,Cloudy,High,Completed
O02178,C00359,R0003,2025-02-05 01:00:00,1087.2,6,Rainy,Medium,Completed
O02179,C01626,R0024,2025-03-11 16:00:00,494.83,2,Rainy,High,Completed
O02180,C00346,R0001,2025-02-20 02:00:00,1422.02,5,Clear,Medium,Completed
O02181,C00193,R0006,2025-03-02 15:00:00,1135.94,5,Clear,Medium,Completed
O02182,C01440,R0019,2025-03-14 15:00:00,133.55,2,Clear,High,Completed
O02183,C01401,R0086,2025-02-09 08:00:00,1513.71,5,Rainy,Medium,Completed
O02184,C01487,R0043,2025-01-24 13:00:00,458.77,1,Clear,Medium,Completed
O02185,C00756,R0008,2025-01-05 21:00:00,1667.28,1,Clear,Low,Completed
O02186,C01685,R0069,2025-01-16 07:00:00,774.59,3,Clear,Low,Completed
O02187,C01170,R0052,2025-02-17 01:00:00,743.38,4,Clear,Medium,Completed
O02188,C00478,R0073,2025-03-21 21:00:00,122.45,3,Clear,Medium,Cancelled
O02189,C00828,R0047,2025-03-20 17:00:00,1976.69,4,Clear,Medium,Completed
O02190,C00890,R0085,2025-02-03 23:00:00,1262.81,2,Cloudy,High,Completed
O02191,C00653,R0028,2025-03-30 17:00:00,903.19,5,Clear,High,Completed
O02192,C00408,R0046,2025-03-27 23:00:00,283.58,3,Rainy,Low,Completed
O02193,C00286,R0004,2025-02-07 12:00:00,1428.38,5,Cloudy,Medium,Completed
O02194,C01922,R0088,2025-01-09 00:00:00,637.19,3,Rainy,Medium,Completed
O02195,C00851,R0008,2025-02-15 17:00:00,1977.73,3,Clear,Low,Completed
O02196,C00111,R0061,2025-02-15 04:00:00,1906.04,1,Clear,Medium,Completed
O02197,C00620,R0017,2025-02-09 14:00:00,1497.06,4,Clear,High,Completed
O02198,C01903,R0034,2025-02-09 06:00:00,1945.04,2,Rainy,Low,Completed
O02199,C00793,R0020,2025-01-11 17:00:00,300.7,5,Clear,Medium,Completed
O02200,C00050,R0080,2025-02-20 21:00:00,631.84,3,Rainy,Medium,Completed
O02201,C01038,R0074,2025-03-29 12:00:00,581.16,5,Rainy,Medium,Completed
O02202,C01158,R0034,2025-01-28 02:00:00,236.82,1,Clear,High,Completed
O02203,C00588,R0043,2025-01-17 11:00:00,1947.23,2,Clear,Medium,Cancelled
O02204,C00596,R0010,2025-03-21 18:00:00,213.95,4,Cloudy,Medium,Completed
O02205,C01367,R0094,2025-02-08 10:00:00,1727.71,4,Cloudy,Low,Cancelled
O02206,C00670,R0030,2025-01-17 13:00:00,1559.51,3,Cloudy,Low,Completed
O02207,C01310,R0025,2025-02-20 05:00:00,814.15,2,Clear,Medium,Completed
O02208,C01958,R0057,2025-02-24 10:00:00,135.73,4,Cloudy,Medium,Completed
O02209,C00314,R0063,2025-01-24 08:00:00,111.58,2,Clear,Medium,Cancelled
O02210,C00606,R0071,2025-01-08 21:00:00,487.59,5,Clear,Medium,Completed
O02211,C00297,R0047,2025-01-09 12:00:00,1038.37,1,Clear,Low,Completed
O02212,C01630,R0084,2025-01-02 19:00:00,970.03,2,Rainy,Medium,Completed
O02213,C00569,R0081,2025-02-11 19:00:00,1212.06,2,Clear,Low,Completed
O02214,C01188,R0003,2025-03-13 01:00:00,1566.72,4,Clear,Medium,Completed
O02215,C00832,R0046,2025-02-24 06:00:00,816.97,6,Clear,High,Completed
O02216,C01521,R0036,2025-01-30 16:00:00,404.69,3,Rainy,Medium,Completed
O02217,C00610,R0026,2025-01-13 22:00:00,1620.09,3,Clear,Low,Completed
O02218,C00016,R0010,2025-02-06 13:00:00,732.11,6,Clear,Medium,Completed
O02219,C01368,R0034,2025-02-05 16:00:00,645.08,6,Rainy,Medium,Completed
O02220,C01102,R0078,2025-03-06 19:00:00,1552.19,6,Clear,High,Cancelled
O02221,C01370,R0008,2025-01-23 02:00:00,1874.86,5,Cloudy,High,Completed
O02222,C00072,R0055,2025-01-01 16:00:00,1838.43,4,Clear,Medium,Completed
O02223,C00270,R0091,2025-01-20 13:00:00,361.14,4,Clear,Low,Completed
O02224,C00287,R0010,2025-02-03 18:00:00,1056.0,1,Clear,Low,Completed
O02225,C00066,R0057,2025-02-25 07:00:00,276.45,3,Rainy,Low,Completed
O02226,C00880,R0079,2025-01-24 02:00:00,1925.85,4,Clear,Low,Completed
O02227,C00068,R0086,2025-02-06 17:00:00,508.93,6,Clear,High,Completed
O02228,C01217,R0045,2025-02-04 04:00:00,475.12,5,Rainy,Medium,Completed
O02229,C01079,R0050,2025-01-25 07:00:00,1788.88,1,Rainy,Medium,Completed
O02230,C00980,R0064,2025-02-05 05:00:00,1938.92,3,Clear,Medium,Completed
O02231,C01403,R0095,2025-03-25 04:00:00,1425.5,3,Clear,High,Completed
O02232,C00974,R0002,2025-02-05 01:00:00,329.91,3,Clear,Low,Completed
O02233,C01192,R0045,2025-03-17 04:00:00,1023.13,1,Cloudy,Medium,Completed
O02234,C01433,R0095,2025-01-31 09:00:00,1651.55,5,Clear,Medium,Completed
O02235,C00508,R0062,2025-01-11 13:00:00,1187.71,5,Cloudy,Medium,Completed
O02236,C01561,R0014,2025-03-02 23:00:00,351.93,4,Clear,Medium,Completed
O02237,C01667,R0074,2025-02-05 10:00:00,426.59,4,Clear,Medium,Completed
O02238,C00837,R0094,2025-02-04 05:00:00,1741.87,3,Cloudy,High,Cancelled
O02239,C01126,R0100,2025-03-07 12:00:00,1101.36,6,Cloudy,Medium,Completed
O02240,C00886,R0015,2025-02-10 18:00:00,1441.09,2,Cloudy,Low,Completed
O02241,C00794,R0014,2025-02-06 06:00:00,808.82,4,Cloudy,Medium,Completed
O02242,C01832,R0031,2025-02-28 01:00:00,1111.72,5,Clear,High,Completed
O02243,C01830,R0029,2025-01-11 16:00:00,1956.5,3,Cloudy,High,Completed
O02244,C00422,R0027,2025-01-06 07:00:00,726.44,5,Rainy,Low,Completed
O02245,C01988,R0085,2025-02-27 14:00:00,1382.1,3,Clear,Medium,Completed
O02246,C00775,R0009,2025-02-19 03:00:00,427.76,1,Clear,Medium,Completed
O02247,C00478,R0020,2025-03-29 16:00:00,331.31,4,Cloudy,Medium,Completed
O02248,C00926,R0099,2025-03-24 03:00:00,1588.92,6,Clear,High,Completed
O02249,C00120,R0058,2025-01-24 03:00:00,1703.81,1,Clear,Low,Completed
O02250,C01939,R0079,2025-01-04 12:00:00,1369.79,4,Rainy,Medium,Completed
O02251,C01767,R0088,2025-01-14 09:00:00,400.57,6,Clear,High,Cancelled
O02252,C01315,R0049,2025-03-06 17:00:00,557.12,6,Rainy,Medium,Completed
O02253,C00488,R0057,2025-01-12 19:00:00,1831.23,6,Clear,Low,Completed
O02254,C01185,R0016,2025-03-21 21:00:00,648.54,5,Clear,High,Completed
O02255,C01697,R0100,2025-01-26 13:00:00,1655.83,5,Rainy,Medium,Completed
O02256,C00078,R0075,2025-03-01 11:00:00,643.28,2,Clear,Medium,Completed
O02257,C01062,R0008,2025-03-05 04:00:00,1884.98,5,Rainy,Medium,Completed
O02258,C01418,R0067,2025-01-10 12:00:00,1837.46,3,Clear,Medium,Completed
O02259,C00441,R0019,2025-03-18 05:00:00,182.2,2,Rainy,Medium,Completed
O02260,C01564,R0067,2025-02-25 09:00:00,1563.79,3,Rainy,Medium,Completed
O02261,C00462,R0036,2025-03-22 12:00:00,421.98,2,Clear,Medium,Completed
O02262,C00612,R0089,2025-01-05 22:00:00,509.02,3,Cloudy,Low,Completed
O02263,C01318,R0060,2025-02-08 08:00:00,973.71,2,Cloudy,Low,Completed
O02264,C01424,R0036,2025-01-14 07:00:00,1195.0,4,Rainy,Low,Completed
O02265,C01660,R0011,2025-01-30 04:00:00,719.02,6,Clear,Low,Completed
O02266,C00917,R0051,2025-02-12 09:00:00,1193.23,4,Rainy,Low,Completed
O02267,C01116,R0080,2025-01-17 21:00:00,424.25,2,Clear,Low,Completed
O02268,C01791,R0055,2025-02-20 04:00:00,142.44,1,Cloudy,Medium,Completed
O02269,C00609,R0054,2025-03-28 04:00:00,1185.33,2,Clear,Medium,Completed
O02270,C00006,R0017,2025-03-12 18:00:00,1083.09,1,Clear,High,Completed
O02271,C00681,R0062,2025-03-08 22:00:00,1410.34,6,Clear,Medium,Completed
O02272,C00895,R0042,2025-01-07 10:00:00,1334.66,3,Clear,Low,Completed
O02273,C00271,R0024,2025-03-19 03:00:00,1805.22,2,Clear,Medium,Completed
O02274,C01644,R0017,2025-02-06 02:00:00,972.99,1,Clear,Medium,Completed
O02275,C01923,R0048,2025-01-24 06:00:00,115.9,6,Rainy,Medium,Completed
O02276,C00811,R0084,2025-01-09 01:00:00,1298.24,2,Clear,Medium,Completed
O02277,C00559,R0086,2025-02-13 01:00:00,1382.75,4,Clear,High,Completed
O02278,C00099,R0070,2025-02-28 07:00:00,1090.84,4,Rainy,Low,Completed
O02279,C00526,R0007,2025-03-26 15:00:00,1409.68,2,Clear,Medium,Completed
O02280,C00194,R0014,2025-02-03 09:00:00,714.81,2,Clear,High,Completed
O02281,C01181,R0011,2025-01-24 00:00:00,382.74,5,Cloudy,High,Completed
O02282,C01924,R0012,2025-03-02 07:00:00,1362.65,6,Clear,Low,Completed
O02283,C01690,R0005,2025-03-06 10:00:00,565.85,4,Clear,High,Completed
O02284,C01139,R0005,2025-01-31 09:00:00,967.0,3,Clear,Low,Completed
O02285,C00396,R0020,2025-02-12 04:00:00,1034.08,2,Clear,High,Completed
O02286,C00770,R0054,2025-01-08 02:00:00,1006.68,5,Cloudy,Low,Completed
O02287,C01681,R0055,2025-02-05 09:00:00,1237.05,6,Clear,Low,Completed
O02288,C01827,R0058,2025-02-03 01:00:00,155.96,2,Cloudy,Low,Cancelled
O02289,C01024,R0079,2025-03-08 04:00:00,1980.4,4,Cloudy,Medium,Cancelled
O02290,C01546,R0090,2025-01-06 04:00:00,1460.99,1,Clear,Medium,Completed
O02291,C00880,R0097,2025-01-08 06:00:00,908.24,6,Clear,Medium,Completed
O02292,C01238,R0030,2025-03-17 00:00:00,463.53,1,Clear,Medium,Completed
O02293,C00745,R0024,2025-01-05 09:00:00,252.34,4,Cloudy,Medium,Cancelled
O02294,C00683,R0087,2025-03-24 02:00:00,1377.16,3,Rainy,High,Completed
O02295,C01557,R0073,2025-03-11 04:00:00,702.22,6,Clear,Low,Completed
O02296,C00015,R0003,2025-01-02 13:00:00,536.01,5,Rainy,Low,Completed
O02297,C01443,R0100,2025-01-17 10:00:00,821.91,2,Clear,Medium,Cancelled
O02298,C00368,R0048,2025-02-08 08:00:00,1226.55,2,Rainy,Medium,Completed
O02299,C00638,R0071,2025-03-04 02:00:00,1376.24,2,Rainy,Low,Completed
O02300,C00853,R0022,2025-01-31 01:00:00,1325.82,5,Clear,High,Completed
O02301,C01877,R0014,2025-03-26 14:00:00,1740.2,5,Clear,Low,Completed
O02302,C01237,R0048,2025-02-24 12:00:00,515.64,4,Clear,Medium,Completed
O02303,C00700,R0029,2025-03-26 13:00:00,1309.82,5,Clear,Low,Completed
O02304,C01708,R0050,2025-03-12 23:00:00,292.12,2,Cloudy,High,Completed
O02305,C01783,R0080,2025-03-10 01:00:00,1141.08,6,Cloudy,Low,Completed
O02306,C00005,R0098,2025-03-02 12:00:00,1209.52,2,Cloudy,Medium,Completed
O02307,C00231,R0010,2025-01-16 04:00:00,510.85,5,Clear,High,Completed
O02308,C01225,R0071,2025-01-31 13:00:00,844.22,5,Clear,Low,Cancelled
O02309,C01909,R0089,2025-01-11 03:00:00,1671.67,4,Rainy,Low,Completed
O02310,C01426,R0027,2025-01-14 00:00:00,381.98,1,Clear,Medium,Completed
O02311,C01173,R0079,2025-01-04 03:00:00,925.56,5,Rainy,Medium,Completed
O02312,C01608,R0096,2025-01-10 14:00:00,1872.19,1,Clear,Medium,Completed
O02313,C01516,R0028,2025-02-28 19:00:00,1057.81,3,Clear,Medium,Completed
O02314,C01012,R0009,2025-02-26 04:00:00,1477.75,1,Clear,High,Completed
O02315,C01250,R0071,2025-02-05 01:00:00,1671.05,5,Clear,Medium,Completed
O02316,C00586,R0080,2025-03-03 15:00:00,487.17,2,Clear,Low,Completed
O02317,C01843,R0026,2025-01-22 11:00:00,514.61,2,Clear,High,Completed
O02318,C00169,R0099,2025-03-07 12:00:00,1541.32,5,Clear,Low,Completed
O02319,C00761,R0081,2025-02-04 02:00:00,1531.28,4,Clear,Medium,Completed
O02320,C00792,R0087,2025-01-26 07:00:00,214.35,6,Clear,Low,Completed
O02321,C01000,R0008,2025-01-22 18:00:00,712.75,5,Cloudy,High,Completed
O02322,C00152,R0002,2025-03-17 01:00:00,857.21,5,Cloudy,Medium,Cancelled
O02323,C01016,R0095,2025-02-20 12:00:00,1675.18,6,Rainy,Medium,Completed
O02324,C00224,R0057,2025-02-13 04:00:00,901.54,4,Clear,Medium,Completed
O02325,C00504,R0052,2025-01-07 17:00:00,1859.26,4,Rainy,High,Cancelled
O02326,C01761,R0058,2025-03-05 04:00:00,1993.55,3,Clear,High,Cancelled
O02327,C01574,R0096,2025-03-27 12:00:00,1583.38,3,Clear,Medium,Completed
O02328,C00044,R0093,2025-03-26 15:00:00,1366.13,3,Cloudy,Medium,Completed
O02329,C00697,R0003,2025-01-09 09:00:00,844.6,4,Clear,Low,Completed
O02330,C00504,R0008,2025-02-13 03:00:00,227.37,1,Clear,Medium,Completed
O02331,C01979,R0059,2025-02-09 11:00:00,1188.96,5,Clear,Low,Completed
O02332,C01265,R0002,2025-03-01 04:00:00,787.24,3,Cloudy,Medium,Completed
O02333,C00930,R0095,2025-02-26 20:00:00,766.71,1,Clear,Medium,Completed
O02334,C00843,R0062,2025-02-01 07:00:00,1406.65,5,Clear,Low,Completed
O02335,C00351,R0049,2025-02-09 13:00:00,980.91,6,Rainy,Low,Completed
O02336,C01746,R0020,2025-02-22 00:00:00,1528.98,6,Clear,High,Completed
O02337,C00023,R0029,2025-02-20 05:00:00,856.53,6,Clear,Medium,Completed
O02338,C01660,R0017,2025-02-25 00:00:00,386.64,1,Clear,Medium,Completed
O02339,C00598,R0074,2025-02-25 10:00:00,976.56,6,Clear,Medium,Completed
O02340,C01067,R0022,2025-01-18 22:00:00,1906.92,2,Clear,Medium,Completed
O02341,C00466,R0006,2025-01-25 11:00:00,1622.9,2,Rainy,High,Completed
O02342,C00040,R0062,2025-02-22 15:00:00,490.92,6,Clear,Low,Completed
O02343,C00303,R0098,2025-01-06 20:00:00,843.47,5,Cloudy,High,Completed
O02344,C01705,R0031,2025-01-09 11:00:00,1862.8,1,Clear,Medium,Completed
O02345,C00175,R0062,2025-02-11 19:00:00,335.03,1,Clear,High,Completed
O02346,C00999,R0012,2025-03-11 09:00:00,582.51,6,Clear,High,Completed
O02347,C01556,R0012,2025-02-05 20:00:00,598.22,4,Clear,Medium,Completed
O02348,C01485,R0063,2025-02-05 04:00:00,1184.77,3,Clear,High,Completed
O02349,C00621,R0016,2025-03-22 18:00:00,880.39,5,Clear,Medium,Completed
O02350,C01217,R0025,2025-01-06 16:00:00,251.75,1,Cloudy,Low,Completed
O02351,C00244,R0022,2025-03-10 19:00:00,1295.44,3,Cloudy,High,Completed
O02352,C00836,R0091,2025-03-12 10:00:00,288.25,6,Cloudy,Low,Cancelled
O02353,C00280,R0088,2025-02-18 01:00:00,1252.19,5,Clear,Medium,Cancelled
O02354,C01764,R0076,2025-01-04 06:00:00,1063.32,1,Clear,Medium,Completed
O02355,C01060,R0018,2025-02-10 18:00:00,1037.97,6,Rainy,Medium,Completed
O02356,C00557,R0045,2025-01-24 16:00:00,228.24,2,Clear,High,Completed
O02357,C00898,R0080,2025-03-29 16:00:00,1314.52,1,Clear,Low,Completed
O02358,C01564,R0068,2025-01-06 13:00:00,919.51,2,Clear,Medium,Completed
O02359,C01178,R0012,2025-03-27 21:00:00,881.1,6,Clear,Medium,Completed
O02360,C01047,R0049,2025-01-12 18:00:00,1233.26,2,Clear,High,Completed
O02361,C00719,R0033,2025-01-06 06:00:00,1251.87,4,Clear,Low,Completed
O02362,C00932,R0086,2025-03-26 10:00:00,128.56,6,Cloudy,Low,Completed
O02363,C00091,R0063,2025-03-16 19:00:00,337.93,6,Clear,Low,Completed
O02364,C00390,R0018,2025-03-19 01:00:00,549.38,4,Clear,High,Completed
O02365,C01955,R0054,2025-01-10 01:00:00,1388.16,3,Rainy,Low,Completed
O02366,C01383,R0097,2025-02-01 00:00:00,1195.81,5,Clear,Medium,Completed
O02367,C00550,R0027,2025-01-11 19:00:00,1539.5,3,Cloudy,High,Completed
O02368,C00931,R0083,2025-02-21 17:00:00,1507.15,4,Clear,Low,Completed
O02369,C01252,R0078,2025-03-18 19:00:00,1721.05,3,Rainy,High,Completed
O02370,C01226,R0025,2025-03-12 01:00:00,815.95,5,Cloudy,Low,Completed
O02371,C01374,R0034,2025-03-05 00:00:00,755.62,5,Clear,High,Completed
O02372,C01845,R0088,2025-03-03 02:00:00,1678.93,1,Rainy,High,Completed
O02373,C01790,R0060,2025-01-05 02:00:00,551.44,3,Cloudy,Medium,Completed
O02374,C01062,R0054,2025-01-08 13:00:00,976.23,4,Clear,Medium,Completed
O02375,C00733,R0087,2025-02-09 19:00:00,469.22,1,Rainy,Medium,Completed
O02376,C00500,R0005,2025-02-16 12:00:00,1836.3,3,Clear,Medium,Completed
O02377,C01723,R0036,2025-01-20 15:00:00,874.83,6,Clear,Medium,Completed
O02378,C01067,R0054,2025-03-06 03:00:00,503.73,5,Rainy,High,Completed
O02379,C00871,R0088,2025-02-16 04:00:00,1414.83,4,Cloudy,Low,Completed
O02380,C01650,R0036,2025-01-29 06:00:00,564.82,6,Clear,High,Completed
O02381,C01796,R0069,2025-03-06 06:00:00,1892.66,3,Clear,Low,Completed
O02382,C00517,R0039,2025-01-16 20:00:00,798.47,5,Clear,Medium,Completed
O02383,C00068,R0070,2025-02-22 07:00:00,1362.82,5,Clear,Low,Completed
O02384,C01764,R0100,2025-03-11 02:00:00,755.97,6,Clear,High,Cancelled
O02385,C00123,R0004,2025-03-07 20:00:00,1633.77,3,Clear,Medium,Completed
O02386,C01709,R0074,2025-02-01 20:00:00,1804.15,3,Cloudy,Medium,Completed
O02387,C00336,R0065,2025-02-11 06:00:00,1597.04,4,Clear,Low,Completed
O02388,C01177,R0085,2025-03-08 02:00:00,1712.15,1,Clear,Medium,Completed
O02389,C00974,R0040,2025-03-30 00:00:00,293.57,5,Clear,Low,Completed
O02390,C00779,R0037,2025-01-20 09:00:00,1855.72,1,Rainy,Low,Completed
O02391,C01693,R0067,2025-03-30 07:00:00,1286.17,1,Clear,Low,Completed
O02392,C01186,R0031,2025-02-06 23:00:00,1751.51,5,Clear,High,Completed
O02393,C01238,R0091,2025-01-01 18:00:00,1400.43,3,Clear,Medium,Completed
O02394,C01934,R0081,2025-02-02 15:00:00,483.51,5,Cloudy,Medium,Completed
O02395,C01400,R0087,2025-03-13 02:00:00,1258.15,6,Clear,High,Completed
O02396,C01944,R0077,2025-01-18 06:00:00,272.8,1,Rainy,Medium,Cancelled
O02397,C01467,R0047,2025-01-16 03:00:00,1421.87,4,Cloudy,Medium,Cancelled
O02398,C00423,R0027,2025-02-15 23:00:00,877.1,5,Clear,Medium,Completed
O02399,C01562,R0051,2025-02-03 03:00:00,388.29,4,Cloudy,Low,Completed
O02400,C00939,R0020,2025-02-20 13:00:00,1960.54,3,Clear,Medium,Completed
O02401,C00804,R0013,2025-02-18 19:00:00,1812.06,3,Clear,High,Completed
O02402,C01959,R0063,2025-03-12 18:00:00,1797.73,6,Clear,High,Completed
O02403,C01725,R0044,2025-01-19 10:00:00,1598.76,4,Rainy,Medium,Completed
O02404,C01936,R0024,2025-01-28 01:00:00,1414.76,4,Clear,Low,Completed
O02405,C00634,R0003,2025-01-22 04:00:00,1344.65,5,Cloudy,Medium,Completed
O02406,C01254,R0010,2025-01-20 09:00:00,301.58,3,Rainy,Low,Completed
O02407,C01083,R0065,2025-03-01 06:00:00,1811.08,4,Cloudy,Low,Completed
O02408,C00096,R0049,2025-03-18 15:00:00,1774.14,2,Clear,Low,Completed
O02409,C01286,R0058,2025-03-04 15:00:00,1520.92,5,Cloudy,Low,Completed
O02410,C00354,R0077,2025-03-09 18:00:00,1861.9,5,Clear,Low,Completed
O02411,C01336,R0078,2025-02-16 10:00:00,1150.86,2,Cloudy,Medium,Completed
O02412,C01160,R0097,2025-01-31 02:00:00,950.52,3,Clear,Low,Completed
O02413,C01886,R0002,2025-02-05 01:00:00,1939.1,4,Clear,Low,Completed
O02414,C01819,R0066,2025-01-27 21:00:00,981.85,4,Cloudy,Low,Completed
O02415,C00967,R0031,2025-01-01 23:00:00,1318.52,3,Clear,Medium,Completed
O02416,C00923,R0068,2025-01-31 10:00:00,808.82,2,Clear,Medium,Cancelled
O02417,C00473,R0098,2025-01-01 06:00:00,1309.02,2,Rainy,Medium,Completed
O02418,C01656,R0083,2025-03-09 12:00:00,1468.19,2,Rainy,High,Completed
O02419,C00430,R0037,2025-02-22 23:00:00,1286.85,5,Cloudy,High,Completed
O02420,C01961,R0073,2025-01-07 21:00:00,1077.67,4,Rainy,Medium,Completed
O02421,C00975,R0024,2025-01-18 19:00:00,670.21,1,Rainy,High,Completed
