order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,order_status,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount,order_hour,day_of_week,is_weekend,traffic_condition_Low,traffic_condition_Medium,weather_Cloudy,weather_Rainy
O01698,C01967,R0038,2025-02-24 01:00:00,207.72,6,Completed,DL01698,D0384,10.61,24,90.7,20.02,1,0,0,0,0,0,1
O01699,C01249,R0027,2025-01-26 03:00:00,1086.19,2,Completed,DL01699,D0331,14.98,17,86.5,138.34,3,6,1,0,1,1,0
O01700,C00258,R0007,2025-02-13 02:00:00,1655.55,3,Completed,DL01700,D0290,11.17,34,73.9,89.61,2,3,0,1,0,0,0
O01701,C01258,R0001,2025-01-08 20:00:00,166.95,2,Completed,DL01701,D0379,4.72,28,82.6,18.68,20,2,0,0,0,0,0
O01702,C01360,R0074,2025-01-29 03:00:00,763.8,1,Completed,DL01702,D0394,8.9,44,119.1,104.13,3,2,0,0,0,0,1
O01703,C00409,R0021,2025-01-27 13:00:00,1360.68,3,Cancelled,DL01703,D0078,7.69,30,58.2,148.67,13,0,0,1,0,0,0
O01704,C01852,R0079,2025-03-25 04:00:00,348.41,4,Completed,DL01704,D0294,7.43,27,62.4,37.78,4,1,0,0,1,0,0
O01705,C00975,R0030,2025-03-18 20:00:00,548.3,6,Completed,DL01705,D0317,11.12,38,76.6,18.59,20,1,0,1,0,0,0
O01706,C01048,R0094,2025-01-02 22:00:00,1117.44,3,Completed,DL01706,D0450,2.78,36,89.9,45.38,22,3,0,0,0,0,1
O01707,C00271,R0008,2025-02-04 03:00:00,1911.14,1,Completed,DL01707,D0103,2.67,19,35.5,183.84,3,1,0,1,0,0,0
O01708,C01119,R0088,2025-02-15 00:00:00,645.95,5,Completed,DL01708,D0074,8.09,14,58.1,28.9,0,5,1,0,1,0,0
O01709,C00142,R0083,2025-02-23 05:00:00,1026.3,3,Completed,DL01709,D0480,14.64,31,94.5,82.85,5,6,1,0,1,1,0
O01710,C01718,R0003,2025-02-18 17:00:00,859.87,4,Completed,DL01710,D0029,1.86,23,50.3,114.46,17,1,0,1,0,0,1
O01711,C01742,R0055,2025-02-14 00:00:00,1805.05,3,Completed,DL01711,D0178,6.19,10,36.8,259.23,0,4,0,1,0,1,0
O01712,C00902,R0015,2025-03-06 02:00:00,236.59,6,Completed,DL01712,D0321,8.12,22,78.7,17.43,2,3,0,0,0,0,0
O01713,C00974,R0036,2025-02-03 03:00:00,1175.68,2,Cancelled,DL01713,D0364,1.02,36,65.8,46.56,3,0,0,1,0,0,1
O01714,C01105,R0006,2025-01-02 23:00:00,1707.63,5,Completed,DL01714,D0249,5.13,26,60.6,236.86,23,3,0,0,1,0,0
O01715,C00274,R0042,2025-03-01 05:00:00,1977.42,1,Cancelled,DL01715,D0254,2.55,17,65.6,159.73,5,5,1,0,1,0,1
O01716,C00276,R0050,2025-02-20 18:00:00,1427.58,5,Completed,DL01716,D0260,10.88,37,92.9,82.32,18,3,0,0,1,0,0
O01717,C01907,R0018,2025-03-15 08:00:00,821.88,2,Completed,DL01717,D0097,7.15,35,76.6,122.6,8,5,1,1,0,0,1
O01718,C01982,R0083,2025-01-31 04:00:00,882.47,5,Cancelled,DL01718,D0238,9.72,29,68.6,120.85,4,4,0,1,0,0,0
O01719,C00465,R0050,2025-02-26 00:00:00,768.2,2,Completed,DL01719,D0152,9.43,28,69.1,58.51,0,2,0,0,1,0,0
O01720,C01232,R0030,2025-03-17 17:00:00,1246.86,6,Completed,DL01720,D0169,6.01,23,49.6,33.13,17,0,0,1,0,0,0
O01721,C01320,R0077,2025-01-06 17:00:00,1504.87,3,Completed,DL01721,D0022,1.5,34,62.0,144.41,17,0,0,0,1,0,0
O01722,C01063,R0039,2025-01-15 18:00:00,1656.99,1,Completed,DL01722,D0010,4.75,37,73.8,187.49,18,2,0,0,1,1,0
O01723,C01972,R0012,2025-03-19 20:00:00,891.53,2,Completed,DL01723,D0044,7.74,17,64.1,18.44,20,2,0,0,1,1,0
O01724,C00288,R0098,2025-02-15 13:00:00,1461.75,2,Completed,DL01724,D0188,3.84,42,90.1,92.17,13,5,1,0,1,0,1
O01725,C01148,R0059,2025-02-03 18:00:00,1840.82,3,Completed,DL01725,D0154,14.13,15,79.8,59.41,18,0,0,0,1,0,0
O01726,C00876,R0076,2025-03-08 21:00:00,1849.57,2,Completed,DL01726,D0398,6.79,34,84.1,248.35,21,5,1,0,0,0,0
O01727,C01993,R0044,2025-03-14 15:00:00,1437.66,1,Completed,DL01727,D0140,5.93,10,78.9,36.59,15,4,0,0,0,0,1
O01728,C01307,R0088,2025-01-03 10:00:00,1310.11,4,Completed,DL01728,D0020,2.51,39,63.8,188.06,10,4,0,1,0,1,0
O01729,C00878,R0004,2025-02-02 02:00:00,1109.9,5,Completed,DL01729,D0482,4.87,14,44.0,27.26,2,6,1,0,1,0,0
O01730,C00180,R0036,2025-01-17 04:00:00,448.08,6,Completed,DL01730,D0291,9.1,18,80.4,10.94,4,4,0,0,1,0,0
O01731,C01121,R0048,2025-01-15 02:00:00,334.9,6,Completed,DL01731,D0365,12.47,17,69.8,25.59,2,2,0,0,1,0,0
O01732,C01215,R0014,2025-02-01 12:00:00,1022.85,2,Completed,DL01732,D0214,11.83,33,84.3,67.4,12,5,1,1,0,0,0
O01733,C01098,R0081,2025-01-25 19:00:00,402.94,5,Completed,DL01733,D0063,10.59,34,77.2,10.62,19,5,1,1,0,0,0
O01734,C00447,R0049,2025-01-19 03:00:00,1196.3,6,Completed,DL01734,D0486,14.05,17,95.2,147.02,3,6,1,0,1,1,0
O01735,C00785,R0067,2025-03-03 09:00:00,1326.84,5,Completed,DL01735,D0145,4.4,30,54.8,37.87,9,0,0,1,0,1,0
O01736,C01521,R0087,2025-01-16 16:00:00,1098.67,6,Completed,DL01736,D0412,4.29,28,73.0,30.63,16,3,0,0,0,0,0
O01737,C00561,R0077,2025-03-24 14:00:00,169.21,4,Completed,DL01737,D0215,1.65,12,67.5,14.07,14,0,0,0,0,0,1
O01738,C00484,R0009,2025-01-05 17:00:00,209.68,2,Completed,DL01738,D0336,10.85,25,89.6,13.71,17,6,1,1,0,0,1
O01739,C00849,R0021,2025-02-02 05:00:00,315.35,1,Completed,DL01739,D0087,12.22,10,70.4,12.11,5,6,1,0,1,1,0
O01740,C00722,R0072,2025-03-22 06:00:00,391.93,2,Completed,DL01740,D0421,4.64,19,56.9,14.09,6,5,1,0,1,0,0
O01741,C00116,R0081,2025-01-01 17:00:00,1980.78,5,Cancelled,DL01741,D0242,12.07,15,78.7,289.36,17,2,0,0,0,0,0
O01742,C00535,R0016,2025-01-10 18:00:00,754.54,3,Completed,DL01742,D0484,10.93,14,80.4,78.21,18,4,0,0,0,1,0
O01743,C01122,R0016,2025-02-25 13:00:00,654.75,4,Completed,DL01743,D0279,8.57,26,57.8,30.89,13,1,0,1,0,0,0
O01744,C01352,R0028,2025-03-12 12:00:00,199.31,1,Cancelled,DL01744,D0223,8.75,30,75.2,12.31,12,2,0,0,1,1,0
O01745,C01933,R0051,2025-01-12 16:00:00,1307.11,1,Completed,DL01745,D0143,10.87,38,97.5,138.61,16,6,1,0,0,0,0
O01746,C00407,R0056,2025-02-04 14:00:00,1339.16,5,Completed,DL01746,D0397,14.97,40,120.7,41.99,14,1,0,0,0,1,0
O01747,C01337,R0080,2025-02-17 10:00:00,433.35,1,Cancelled,DL01747,D0398,5.47,12,51.8,28.8,10,0,0,0,1,0,0
O01748,C01726,R0057,2025-03-12 15:00:00,1846.56,5,Completed,DL01748,D0470,2.02,37,48.7,43.64,15,2,0,1,0,0,0
O01749,C00694,R0052,2025-03-12 10:00:00,1620.94,1,Completed,DL01749,D0393,10.79,37,93.0,160.02,10,2,0,0,1,0,0
O01750,C01172,R0046,2025-03-08 02:00:00,537.61,1,Completed,DL01750,D0136,1.4,10,48.0,70.47,2,5,1,0,1,1,0
O01751,C01366,R0078,2025-01-18 09:00:00,1023.11,6,Completed,DL01751,D0462,13.53,21,86.8,140.46,9,5,1,0,1,0,0
O01752,C00495,R0038,2025-01-25 08:00:00,970.94,6,Completed,DL01752,D0117,14.62,25,93.7,100.8,8,5,1,0,1,0,0
O01753,C00948,R0084,2025-02-26 07:00:00,762.19,5,Completed,DL01753,D0071,11.17,34,93.3,95.38,7,2,0,1,0,0,1
O01754,C00023,R0048,2025-02-26 20:00:00,1653.51,4,Completed,DL01754,D0323,5.8,27,57.1,196.71,20,2,0,0,1,0,0
O01755,C01129,R0041,2025-03-27 16:00:00,307.6,1,Completed,DL01755,D0356,4.16,17,69.2,6.97,16,3,0,0,1,0,1
O01756,C01699,R0098,2025-03-22 12:00:00,889.1,2,Cancelled,DL01756,D0023,2.54,15,63.7,37.54,12,5,1,0,1,0,1
O01757,C01603,R0059,2025-02-04 15:00:00,913.26,3,Cancelled,DL01757,D0081,1.08,18,28.7,26.08,15,1,0,0,1,0,0
O01758,C01826,R0093,2025-01-23 05:00:00,990.58,6,Completed,DL01758,D0297,7.03,27,72.6,55.88,5,3,0,0,0,0,0
O01759,C01825,R0067,2025-02-16 18:00:00,1736.56,5,Completed,DL01759,D0089,10.06,39,75.9,53.74,18,6,1,1,0,0,0
O01760,C00558,R0074,2025-03-13 01:00:00,514.52,1,Cancelled,DL01760,D0343,6.27,29,65.7,44.35,1,3,0,0,1,1,0
O01761,C01617,R0084,2025-02-28 13:00:00,295.55,6,Completed,DL01761,D0459,7.13,27,78.1,13.28,13,4,0,0,1,0,1
O01762,C00941,R0066,2025-03-20 14:00:00,1273.84,4,Completed,DL01762,D0288,10.59,38,113.0,53.71,14,3,0,0,0,1,0
O01763,C01683,R0027,2025-01-19 14:00:00,430.29,6,Completed,DL01763,D0373,6.73,20,63.4,63.67,14,6,1,0,1,0,0
O01764,C01246,R0032,2025-01-27 00:00:00,242.37,2,Completed,DL01764,D0193,11.83,27,73.0,33.67,0,0,0,1,0,0,0
O01765,C00855,R0056,2025-03-19 15:00:00,910.63,5,Completed,DL01765,D0027,9.99,42,82.1,41.81,15,2,0,1,0,0,0
O01766,C01039,R0010,2025-01-31 11:00:00,517.33,2,Completed,DL01766,D0492,10.4,12,67.1,24.25,11,4,0,1,0,1,0
O01767,C00891,R0040,2025-02-09 01:00:00,786.31,6,Completed,DL01767,D0476,9.67,37,99.1,90.69,1,6,1,0,1,0,1
O01768,C01657,R0017,2025-03-28 16:00:00,593.45,3,Completed,DL01768,D0487,2.68,14,32.2,62.49,16,4,0,1,0,1,0
O01769,C00078,R0058,2025-03-15 03:00:00,276.01,4,Completed,DL01769,D0218,10.58,25,77.3,16.39,3,5,1,1,0,1,0
O01770,C01346,R0097,2025-03-05 12:00:00,1164.66,5,Completed,DL01770,D0320,9.29,13,45.9,154.4,12,2,0,1,0,0,0
O01771,C00807,R0006,2025-03-13 16:00:00,151.33,5,Completed,DL01771,D0073,9.04,27,68.1,5.42,16,3,0,0,1,1,0
O01772,C01265,R0039,2025-02-20 16:00:00,1936.11,1,Completed,DL01772,D0478,9.38,36,94.3,233.84,16,3,0,0,0,0,0
O01773,C01042,R0018,2025-02-20 03:00:00,748.53,2,Completed,DL01773,D0323,14.82,27,109.9,103.22,3,3,0,0,0,0,1
O01774,C00768,R0073,2025-03-20 18:00:00,1420.8,5,Completed,DL01774,D0363,7.1,11,56.1,56.3,18,3,0,0,1,0,0
O01775,C00454,R0072,2025-03-06 05:00:00,1639.69,2,Completed,DL01775,D0479,2.48,15,48.3,151.55,5,3,0,0,1,1,0
O01776,C01467,R0089,2025-01-17 06:00:00,630.3,3,Completed,DL01776,D0181,8.18,44,93.8,17.28,6,4,0,0,1,1,0
O01777,C00928,R0095,2025-01-05 02:00:00,1522.6,1,Completed,DL01777,D0010,3.1,28,61.8,190.74,2,6,1,0,1,1,0
O01778,C00277,R0042,2025-01-24 17:00:00,1681.6,3,Completed,DL01778,D0051,12.29,38,94.5,192.75,17,4,0,0,1,0,0
O01779,C01448,R0004,2025-01-31 06:00:00,558.5,1,Cancelled,DL01779,D0160,4.49,20,52.5,45.22,6,4,0,0,1,0,0
O01780,C01500,R0020,2025-02-11 17:00:00,1985.74,1,Completed,DL01780,D0193,14.94,10,92.9,114.97,17,1,0,0,0,1,0
O01781,C01051,R0028,2025-03-07 10:00:00,139.31,2,Completed,DL01781,D0046,3.49,30,79.4,6.04,10,4,0,0,0,0,1
O01782,C00514,R0040,2025-01-13 14:00:00,512.3,6,Completed,DL01782,D0200,6.29,44,99.5,58.42,14,0,0,0,0,0,0
O01783,C01889,R0065,2025-03-27 11:00:00,1582.04,1,Completed,DL01783,D0103,3.05,17,55.9,174.23,11,3,0,0,0,0,0
O01784,C00464,R0044,2025-03-30 10:00:00,468.85,3,Completed,DL01784,D0138,6.87,12,59.1,41.13,10,6,1,0,1,0,0
O01785,C00807,R0023,2025-02-14 07:00:00,1426.69,6,Completed,DL01785,D0344,7.78,24,62.1,54.84,7,4,0,1,0,0,0
O01786,C00824,R0057,2025-01-27 14:00:00,1725.51,3,Completed,DL01786,D0236,11.41,26,102.4,46.1,14,0,0,0,0,0,1
O01787,C00363,R0047,2025-02-17 14:00:00,1922.51,6,Completed,DL01787,D0339,1.02,37,69.5,46.75,14,0,0,0,1,1,0
O01788,C01407,R0013,2025-03-30 08:00:00,1001.07,3,Completed,DL01788,D0190,4.23,23,51.0,134.92,8,6,1,0,1,0,0
O01789,C00751,R0016,2025-01-23 23:00:00,1945.11,2,Completed,DL01789,D0117,4.78,26,72.4,70.08,23,3,0,0,1,0,1
O01790,C00525,R0090,2025-02-10 16:00:00,882.08,2,Completed,DL01790,D0071,9.41,29,67.6,73.4,16,0,0,0,1,0,0
O01791,C01406,R0055,2025-01-04 23:00:00,514.44,4,Completed,DL01791,D0457,4.88,15,57.1,65.48,23,5,1,0,1,0,0
O01792,C01208,R0095,2025-02-19 15:00:00,1076.45,5,Completed,DL01792,D0310,7.82,15,64.5,86.04,15,2,0,0,1,0,0
O01793,C01218,R0065,2025-01-02 21:00:00,1334.66,4,Completed,DL01793,D0480,7.83,22,64.7,28.64,21,3,0,0,1,1,0
O01794,C01486,R0081,2025-01-15 09:00:00,970.13,4,Completed,DL01794,D0211,12.35,44,105.5,121.31,9,2,0,1,0,0,1
O01795,C00056,R0016,2025-02-05 06:00:00,1177.25,1,Completed,DL01795,D0423,13.26,44,96.2,38.01,6,2,0,1,0,0,0
O01796,C01254,R0037,2025-02-14 20:00:00,891.18,1,Completed,DL01796,D0285,14.68,36,91.6,76.78,20,4,0,1,0,0,0
O01797,C00489,R0052,2025-02-18 19:00:00,1097.05,4,Completed,DL01797,D0272,12.77,41,109.8,138.77,19,1,0,0,0,1,0
O01798,C01052,R0010,2025-03-06 20:00:00,1909.93,5,Completed,DL01798,D0231,13.29,43,96.2,179.77,20,3,0,1,0,0,0
O01799,C01856,R0038,2025-01-10 16:00:00,1049.68,4,Completed,DL01799,D0428,14.59,12,83.5,48.15,16,4,0,0,1,0,0
O01800,C01607,R0044,2025-01-03 02:00:00,581.04,2,Completed,DL01800,D0451,12.58,41,96.6,21.07,2,4,0,1,0,0,0
O01801,C00722,R0095,2025-01-28 16:00:00,1541.62,3,Completed,DL01801,D0197,3.86,16,49.2,228.47,16,1,0,0,1,0,0
O01802,C01984,R0074,2025-01-19 18:00:00,741.41,4,Completed,DL01802,D0454,12.09,43,115.7,38.75,18,6,1,0,0,1,0
O01803,C01208,R0054,2025-02-26 18:00:00,1650.79,1,Completed,DL01803,D0273,10.93,30,64.9,36.02,18,2,0,1,0,0,0
O01804,C01449,R0098,2025-01-15 14:00:00,208.0,5,Completed,DL01804,D0209,8.78,38,79.2,14.23,14,2,0,0,1,0,0
O01805,C01399,R0051,2025-02-24 12:00:00,731.14,1,Completed,DL01805,D0484,3.44,13,31.1,84.39,12,0,0,1,0,0,0
O01806,C01892,R0052,2025-01-25 06:00:00,279.28,2,Completed,DL01806,D0042,1.67,13,40.9,20.67,6,5,1,1,0,1,0
O01807,C00041,R0070,2025-01-11 04:00:00,262.1,6,Completed,DL01807,D0096,4.04,10,32.4,10.64,4,5,1,1,0,0,0
O01808,C01508,R0092,2025-01-23 21:00:00,1350.94,1,Completed,DL01808,D0247,13.28,40,107.9,61.09,21,3,0,0,1,0,1
O01809,C01004,R0092,2025-01-31 07:00:00,832.14,6,Completed,DL01809,D0296,4.77,26,55.2,94.3,7,4,0,0,1,0,0
O01810,C00260,R0059,2025-01-27 14:00:00,1755.81,1,Completed,DL01810,D0270,7.26,16,64.0,248.31,14,0,0,0,1,0,0
O01811,C00441,R0013,2025-01-25 07:00:00,1081.17,5,Completed,DL01811,D0160,14.97,30,93.8,59.29,7,5,1,0,1,0,0
O01812,C00926,R0041,2025-01-19 08:00:00,661.15,6,Cancelled,DL01812,D0427,8.13,32,80.2,93.05,8,6,1,0,0,0,0
O01813,C00856,R0012,2025-03-03 03:00:00,1469.69,5,Completed,DL01813,D0486,11.74,22,65.6,53.92,3,0,0,1,0,0,0
O01814,C00084,R0050,2025-03-17 19:00:00,1285.63,1,Completed,DL01814,D0461,12.13,43,122.0,41.24,19,0,0,0,0,0,1
O01815,C00046,R0057,2025-01-18 03:00:00,1619.23,1,Completed,DL01815,D0431,13.31,14,70.5,68.2,3,5,1,0,1,0,0
O01816,C00440,R0050,2025-02-03 21:00:00,1322.82,4,Completed,DL01816,D0151,5.66,40,94.9,93.93,21,0,0,0,0,0,0
O01817,C01695,R0057,2025-01-11 05:00:00,417.33,2,Completed,DL01817,D0060,3.14,21,60.5,37.38,5,5,1,0,1,0,0
O01818,C01880,R0054,2025-01-25 06:00:00,1373.59,6,Completed,DL01818,D0012,13.44,37,97.5,68.48,6,5,1,0,1,1,0
O01819,C01543,R0066,2025-03-14 02:00:00,843.94,4,Completed,DL01819,D0086,9.53,37,80.8,25.87,2,4,0,0,1,0,0
O01820,C00986,R0008,2025-02-10 21:00:00,979.97,5,Completed,DL01820,D0478,9.34,16,43.5,113.35,21,0,0,1,0,0,0
O01821,C01869,R0063,2025-03-24 06:00:00,1850.97,4,Completed,DL01821,D0117,8.98,43,80.7,107.52,6,0,0,1,0,0,0
O01822,C01462,R0009,2025-01-23 21:00:00,783.93,4,Completed,DL01822,D0058,1.49,31,63.6,71.35,21,3,0,0,1,0,0
O01823,C00136,R0060,2025-02-27 19:00:00,1262.72,6,Cancelled,DL01823,D0278,4.48,33,68.8,150.75,19,3,0,0,1,0,0
O01824,C01207,R0063,2025-03-22 17:00:00,790.62,1,Completed,DL01824,D0192,10.41,23,79.1,26.64,17,5,1,0,1,0,0
O01825,C01733,R0072,2025-01-09 11:00:00,279.98,1,Completed,DL01825,D0330,1.46,25,43.7,24.27,11,3,0,1,0,0,0
O01826,C01196,R0003,2025-01-15 14:00:00,961.7,6,Completed,DL01826,D0396,9.49,20,68.1,123.58,14,2,0,0,1,0,0
O01827,C00909,R0073,2025-01-14 06:00:00,1234.42,2,Completed,DL01827,D0356,1.7,39,56.8,82.38,6,1,0,1,0,0,0
O01828,C00861,R0013,2025-03-12 12:00:00,874.26,3,Completed,DL01828,D0476,1.12,16,43.9,77.86,12,2,0,0,1,1,0
O01829,C00788,R0009,2025-01-05 10:00:00,842.27,3,Completed,DL01829,D0343,13.48,12,75.7,119.75,10,6,1,1,0,0,1
O01830,C00590,R0095,2025-03-20 06:00:00,1658.72,6,Completed,DL01830,D0280,13.75,24,113.8,193.69,6,3,0,0,0,0,1
O01831,C01952,R0089,2025-02-09 21:00:00,156.4,6,Completed,DL01831,D0476,5.06,39,78.9,11.08,21,6,1,0,1,0,0
O01832,C00956,R0052,2025-02-14 04:00:00,661.61,4,Completed,DL01832,D0456,13.11,42,115.9,25.68,4,4,0,0,0,1,0
O01833,C00690,R0062,2025-03-12 11:00:00,1642.34,2,Completed,DL01833,D0020,2.05,26,47.1,90.99,11,2,0,1,0,1,0
O01834,C00539,R0008,2025-03-11 16:00:00,1849.01,2,Completed,DL01834,D0131,6.76,29,61.2,169.96,16,1,0,1,0,0,0
O01835,C01144,R0095,2025-01-17 17:00:00,883.37,5,Completed,DL01835,D0199,7.67,42,77.2,36.78,17,4,0,1,0,0,0
O01836,C01305,R0045,2025-01-26 01:00:00,1788.71,1,Completed,DL01836,D0023,6.72,36,73.2,118.63,1,6,1,0,1,0,0
O01837,C01332,R0053,2025-01-10 01:00:00,477.97,6,Completed,DL01837,D0443,5.88,29,85.0,50.14,1,4,0,0,0,0,1
O01838,C00708,R0063,2025-01-08 17:00:00,520.71,6,Completed,DL01838,D0355,9.56,43,100.8,73.47,17,2,0,0,0,1,0
O01839,C01301,R0095,2025-01-12 23:00:00,1707.76,6,Completed,DL01839,D0033,10.47,40,89.8,84.1,23,6,1,0,1,0,0
O01840,C01554,R0081,2025-01-04 15:00:00,1816.19,6,Completed,DL01840,D0371,14.42,14,75.3,96.31,15,5,1,1,0,1,0
O01841,C00295,R0057,2025-01-07 10:00:00,523.33,5,Cancelled,DL01841,D0046,2.77,27,50.2,57.1,10,1,0,1,0,1,0
O01842,C01807,R0054,2025-01-10 03:00:00,212.72,3,Completed,DL01842,D0035,13.61,28,90.1,7.58,3,4,0,0,1,1,0
O01843,C00053,R0019,2025-03-03 18:00:00,271.62,2,Cancelled,DL01843,D0022,12.16,26,87.3,11.26,18,0,0,0,1,1,0
O01844,C00806,R0067,2025-01-14 09:00:00,596.62,3,Completed,DL01844,D0034,4.96,32,65.3,25.48,9,1,0,0,1,1,0
O01845,C01456,R0046,2025-02-05 00:00:00,1546.75,1,Completed,DL01845,D0036,3.8,11,54.5,161.78,0,2,0,0,1,0,1
O01846,C00052,R0094,2025-03-08 01:00:00,1068.98,1,Completed,DL01846,D0101,2.63,33,77.3,86.27,1,5,1,0,0,0,0
O01847,C00728,R0010,2025-03-18 12:00:00,965.62,6,Cancelled,DL01847,D0486,6.93,10,52.8,34.67,12,1,0,1,0,1,0
O01848,C00072,R0093,2025-03-30 22:00:00,1209.87,1,Completed,DL01848,D0154,8.7,31,98.1,67.14,22,6,1,0,0,0,0
O01849,C00028,R0018,2025-03-07 08:00:00,1791.42,3,Completed,DL01849,D0041,8.98,23,67.0,143.16,8,4,0,1,0,1,0
O01850,C00469,R0012,2025-03-15 07:00:00,271.82,2,Completed,DL01850,D0010,6.83,22,77.1,16.37,7,5,1,0,1,0,1
O01851,C01936,R0049,2025-01-27 00:00:00,1419.98,5,Completed,DL01851,D0357,10.59,21,81.6,105.27,0,0,0,0,0,0,0
O01852,C00764,R0023,2025-01-15 16:00:00,1860.9,2,Completed,DL01852,D0114,10.91,16,58.3,259.06,16,2,0,1,0,0,0
O01853,C00886,R0062,2025-02-12 20:00:00,505.37,2,Completed,DL01853,D0391,8.21,11,51.4,73.54,20,2,0,0,1,0,0
O01854,C00912,R0011,2025-02-26 13:00:00,1691.77,4,Completed,DL01854,D0042,8.72,12,58.0,252.03,13,2,0,0,1,0,0
O01855,C00547,R0073,2025-01-20 18:00:00,1426.25,2,Completed,DL01855,D0139,3.73,22,78.9,33.37,18,0,0,0,0,0,1
O01856,C01425,R0056,2025-03-25 17:00:00,127.49,5,Completed,DL01856,D0465,8.76,39,71.1,14.39,17,1,0,1,0,0,0
O01857,C00201,R0088,2025-02-08 15:00:00,540.06,4,Completed,DL01857,D0072,2.05,23,58.2,76.45,15,5,1,0,0,0,0
O01858,C01785,R0089,2025-01-02 05:00:00,1251.11,2,Completed,DL01858,D0071,8.99,35,105.7,172.07,5,3,0,0,0,0,1
O01859,C01635,R0055,2025-01-21 14:00:00,1054.56,4,Cancelled,DL01859,D0110,10.0,16,52.6,24.49,14,1,0,1,0,0,0
O01860,C00820,R0025,2025-01-17 03:00:00,1103.08,2,Completed,DL01860,D0107,14.75,37,104.7,137.82,3,4,0,0,1,0,0
O01861,C01490,R0009,2025-02-06 08:00:00,540.67,1,Completed,DL01861,D0253,6.95,17,40.1,43.07,8,3,0,1,0,0,0
O01862,C01676,R0012,2025-02-04 18:00:00,1382.51,1,Completed,DL01862,D0072,7.94,24,75.9,180.45,18,1,0,0,1,0,1
O01863,C01619,R0011,2025-01-27 05:00:00,606.19,2,Completed,DL01863,D0225,7.33,14,55.8,68.51,5,0,0,0,0,0,0
O01864,C00560,R0038,2025-01-02 05:00:00,839.93,4,Completed,DL01864,D0134,4.64,42,58.3,64.85,5,3,0,1,0,0,0
O01865,C01814,R0028,2025-02-03 14:00:00,800.94,5,Completed,DL01865,D0046,2.32,12,42.0,46.77,14,0,0,1,0,0,0
O01866,C00379,R0008,2025-03-18 08:00:00,1376.85,1,Completed,DL01866,D0389,9.97,31,105.2,27.69,8,1,0,0,0,1,0
O01867,C01784,R0074,2025-02-24 14:00:00,271.48,4,Completed,DL01867,D0080,2.01,31,59.4,24.5,14,0,0,0,1,1,0
O01868,C01919,R0089,2025-03-24 00:00:00,490.53,5,Completed,DL01868,D0429,7.02,41,80.0,35.26,0,0,0,0,1,0,0
O01869,C01201,R0047,2025-03-23 16:00:00,480.94,4,Completed,DL01869,D0112,1.15,32,67.8,30.83,16,6,1,0,1,0,1
O01870,C01076,R0036,2025-01-11 03:00:00,306.01,2,Completed,DL01870,D0270,14.17,30,79.7,24.75,3,5,1,1,0,0,0
O01871,C00079,R0050,2025-01-10 04:00:00,494.43,1,Completed,DL01871,D0034,10.76,13,72.1,40.5,4,4,0,0,1,0,0
O01872,C01409,R0009,2025-02-19 03:00:00,1253.41,1,Completed,DL01872,D0440,4.12,24,68.8,118.99,3,2,0,0,0,0,0
O01873,C00834,R0060,2025-02-28 14:00:00,1491.12,1,Completed,DL01873,D0058,4.87,30,65.5,157.46,14,4,0,0,1,1,0
O01874,C01600,R0072,2025-03-15 19:00:00,1354.58,2,Completed,DL01874,D0306,5.51,29,65.7,55.9,19,5,1,0,1,0,0
O01875,C01032,R0067,2025-02-25 23:00:00,1002.86,5,Completed,DL01875,D0482,8.27,29,90.1,49.01,23,1,0,1,0,0,1
O01876,C01238,R0053,2025-01-23 02:00:00,199.63,5,Completed,DL01876,D0217,9.84,34,89.5,15.85,2,3,0,0,1,1,0
O01877,C00025,R0082,2025-01-02 00:00:00,1922.11,6,Completed,DL01877,D0342,2.07,40,89.6,104.86,0,3,0,0,1,0,1
O01878,C00450,R0099,2025-02-17 16:00:00,419.35,6,Completed,DL01878,D0195,10.24,13,56.3,51.71,16,0,0,1,0,0,0
O01879,C00768,R0017,2025-03-15 13:00:00,1370.0,1,Completed,DL01879,D0105,2.04,38,83.7,113.11,13,5,1,0,1,0,1
O01880,C00755,R0100,2025-02-05 17:00:00,1834.49,6,Completed,DL01880,D0383,13.79,44,110.0,164.36,17,2,0,0,0,0,0
O01881,C01993,R0053,2025-02-12 18:00:00,1425.78,5,Completed,DL01881,D0466,7.96,39,79.0,132.46,18,2,0,1,0,0,0
O01882,C01481,R0028,2025-02-07 09:00:00,514.29,6,Completed,DL01882,D0440,14.07,18,75.4,58.84,9,4,0,0,1,0,0
O01883,C01485,R0063,2025-02-02 04:00:00,700.01,6,Completed,DL01883,D0404,9.99,14,61.5,78.27,4,6,1,1,0,0,0
O01884,C00198,R0015,2025-01-01 19:00:00,157.39,1,Completed,DL01884,D0269,6.62,27,81.6,17.21,19,2,0,0,1,0,1
O01885,C01118,R0019,2025-02-21 03:00:00,1264.24,5,Completed,DL01885,D0126,11.96,42,88.6,38.69,3,4,0,0,1,0,0
O01886,C01743,R0086,2025-02-03 13:00:00,1264.69,1,Completed,DL01886,D0234,1.95,22,48.0,148.87,13,0,0,0,1,0,0
O01887,C01971,R0070,2025-02-27 12:00:00,1478.45,5,Completed,DL01887,D0482,9.22,42,106.6,181.57,12,3,0,0,0,0,0
